ID,성별,나이,머리둘레,키,목뒤높이,샅높이,목밑둘레,가슴둘레,젖가슴둘레,젖가슴아래둘레,허리둘레,배둘레,엉덩이둘레,겨드랑둘레,어깨가쪽사이길이,팔길이,등길이,귀구슬사이머리위길이,귀구슬사이너비,귀바퀴뿌리-귀바퀴뿌리뒤직선길이,발직선길이,몸무게
5_2352,남,43,560,1724,1484,758,438,994,959,906,869,894,960,446,389,585,443,380,155,29,249,72.1
5_2353,남,29,570,1677,1443,755,423,1012,960,891,832,854,979,443,424,560,434,382,154,23,238,71.1
5_2354,남,28,590,1752,1491,815,426,954,910,835,755,784,930,431,431,583,435,412,153,21,251,66.7
5_2355,남,40,600,1710,1467,752,415,1000,927,883,864,835,960,437,453,570,430,409,156,21,239,69.8
5_2356,남,47,580,1665,1418,732,447,1024,1000,932,921,916,964,437,440,583,421,393,156,25,236,74.1
5_2357,남,22,590,1772,1516,810,435,995,953,899,851,881,1022,448,440,593,432,410,159,26,257,78.8
5_2358,여,28,550,1581,1327,694,361,936,914,797,753,865,979,379,397,535,356,392,147,26,221,62.3
5_2359,여,32,550,1591,1357,763,370,823,807,706,636,816,888,354,390,545,365,378,146,24,234,46.6
5_2360,여,32,550,1497,1271,651,367,937,983,827,903,1016,1028,387,399,501,387,385,143,21,218,66.6
5_2361,여,34,560,1579,1337,703,340,825,805,715,650,834,893,358,356,515,366,376,144,27,231,48.6
5_2362,여,28,560,1593,1348,710,352,892,889,745,744,824,997,354,394,511,387,385,144,21,233,60.2
5_2363,여,28,580,1650,1409,759,366,890,908,789,740,902,932,374,395,563,392,403,144,25,228,57.8
5_2364,여,39,560,1601,1366,716,382,967,977,839,830,967,1027,415,398,550,400,375,145,19,233,67.4
5_2365,남,27,580,1784,1509,830,407,935,887,804,700,786,941,415,427,605,425,404,149,26,259,65.4
5_2366,남,30,590,1644,1392,730,391,949,897,848,793,779,937,418,402,568,405,404,154,26,244,62.3
5_2367,남,26,600,1753,1493,789,449,1047,995,902,861,908,1066,459,465,595,421,390,155,24,272,83.6
5_2368,남,30,590,1731,1465,774,461,1090,1057,999,980,1005,1024,482,435,595,440,408,171,26,245,91.6
5_2369,남,29,600,1680,1414,708,418,917,845,786,777,790,940,395,442,548,442,404,153,26,240,63
5_2370,남,28,580,1708,1439,731,415,977,905,857,780,827,994,428,440,561,392,423,154,23,248,72
5_2371,남,28,580,1625,1389,697,415,963,916,855,802,823,961,425,425,553,414,405,156,27,242,66.1
5_2372,남,35,580,1715,1462,773,441,1126,1050,994,943,922,1006,444,448,570,423,400,161,22,221,82.1
5_2373,남,22,580,1743,1492,816,420,959,904,807,741,755,920,414,426,585,441,395,150,27,255,66.2
5_2374,남,44,580,1673,1417,747,417,1023,999,957,966,971,1022,438,448,550,423,430,150,26,232,76.2
5_2375,남,41,570,1613,1376,713,401,932,885,847,831,810,898,402,406,547,421,400,135,23,244,60
5_2376,남,52,580,1644,1409,730,442,1008,973,904,889,890,976,429,428,570,425,389,163,24,241,72.4
5_2377,남,29,570,1663,1415,772,427,1049,984,906,870,860,949,430,469,586,393,396,154,20,237,69
5_2378,여,30,590,1635,1400,740,373,993,1005,888,836,994,1006,432,424,560,382,405,153,29,245,71.6
5_2379,여,62,540,1490,1261,664,378,973,1049,900,970,1002,977,401,402,515,390,390,146,24,220,65
5_2380,여,10,540,1422,1196,675,327,738,704,651,599,717,770,302,357,483,282,387,133,23,210,37.2
5_2381,여,30,550,1692,1452,772,390,903,891,801,743,884,952,387,413,584,415,375,143,21,231,61.1
5_2382,여,7,520,1265,1064,600,304,635,590,550,534,584,671,270,327,425,283,355,137,20,191,25.2
5_2383,여,9,530,1334,1120,610,323,720,679,640,590,643,757,308,334,443,303,354,132,19,204,33.3
5_2384,남,33,580,1620,1377,680,403,982,940,877,884,903,997,425,422,549,412,415,153,22,236,72.7
5_2385,남,36,570,1537,1292,640,391,836,801,755,713,707,838,370,432,507,391,420,147,29,222,49.4
5_2386,남,29,580,1650,1397,711,404,955,916,857,790,806,964,418,423,544,434,413,150,24,240,65.8
5_2387,남,32,580,1754,1496,776,447,942,914,872,829,857,985,419,427,600,431,414,162,24,255,76.2
5_2388,남,30,580,1765,1501,789,397,874,823,774,693,758,900,388,394,575,439,413,150,23,248,57.9
5_2389,남,28,570,1803,1553,813,423,966,901,824,802,867,1003,443,424,601,440,400,155,22,251,78.9
5_2390,남,60,570,1650,1402,718,392,921,921,865,872,833,869,410,384,561,409,410,153,28,235,58.4
5_2391,남,37,570,1728,1489,746,457,1124,1060,962,1011,996,1038,449,478,574,467,408,156,27,262,90.4
5_2392,여,36,550,1540,1300,695,388,1007,1041,904,969,1053,968,423,375,522,385,400,148,27,218,68.4
5_2393,여,38,550,1546,1324,704,390,896,927,821,807,931,952,376,434,535,353,375,141,21,223,58.9
5_2394,여,32,570,1637,1388,724,449,1090,1108,968,986,1050,1108,453,464,540,399,400,152,24,236,88.8
5_2395,여,32,540,1569,1326,703,353,821,806,720,654,690,868,343,377,515,354,372,138,24,223,49.6
5_2396,여,31,540,1482,1262,666,364,839,823,693,718,831,896,367,374,509,367,365,141,20,213,50
5_2397,여,8,510,1091,900,492,298,563,534,513,475,527,550,244,276,353,246,358,125,19,166,16.7
5_2398,여,7,510,1226,1010,554,297,591,566,537,527,585,633,246,311,392,277,375,134,24,188,22.7
5_2399,여,11,550,1462,1231,700,314,692,670,606,585,656,768,404,340,476,292,380,142,23,214,35
5_2400,여,9,540,1290,1082,604,296,644,614,582,553,599,670,267,330,432,294,382,136,24,201,26.6
5_2401,여,36,550,1504,1282,664,366,921,924,783,828,954,1010,399,373,507,392,373,147,25,218,62.8
5_2402,여,8,540,1283,1060,575,310,664,634,581,586,657,705,288,314,417,296,373,132,23,199,28.4
5_2403,남,26,560,1726,1478,808,420,982,942,870,777,783,893,426,455,583,436,390,153,23,250,67.2
5_2404,남,32,570,1793,1529,820,411,1003,954,902,815,833,993,439,439,595,436,395,155,20,263,75.3
5_2405,남,30,580,1717,1460,765,427,1040,1014,904,942,947,977,442,421,586,428,423,156,19,243,77.6
5_2406,남,30,570,1677,1426,719,432,976,918,868,853,865,997,436,457,537,450,407,152,22,236,71
5_2407,남,43,570,1692,1441,739,399,934,862,808,760,780,915,421,398,575,405,392,156,22,231,61.4
5_2408,남,29,600,1665,1426,736,412,952,917,858,788,793,926,417,437,550,421,410,164,23,256,64.5
5_2409,여,39,580,1630,1386,721,377,872,894,794,745,920,994,373,380,527,360,408,136,22,240,60.8
5_2410,여,31,570,1579,1335,705,358,839,842,707,670,771,908,354,355,509,364,404,145,22,228,53
5_2411,여,28,540,1638,1385,748,347,803,782,691,607,713,889,348,377,545,376,390,142,23,245,48.1
5_2412,여,37,550,1594,1355,707,373,908,923,795,786,950,972,391,396,525,409,407,150,22,228,61.2
5_2413,여,37,570,1520,1275,658,392,985,977,841,807,920,969,395,395,501,380,415,153,23,215,64.7
5_2414,여,32,580,1571,1319,683,360,894,886,778,775,917,991,377,393,522,390,420,141,23,225,62.5
5_2415,여,35,550,1543,1302,695,358,840,834,739,682,788,879,342,393,511,347,394,143,24,225,49
5_2416,여,37,510,1533,1314,738,343,828,834,690,656,806,879,349,384,530,351,363,136,24,221,47
5_2417,여,35,560,1556,1325,725,352,938,920,815,772,965,1018,396,393,554,363,388,143,24,221,64.8
5_2418,남,26,560,1702,1455,776,393,968,897,824,760,787,919,435,433,600,446,373,145,25,267,62.8
5_2419,남,43,590,1726,1469,724,427,946,934,887,813,832,981,436,480,553,452,415,164,23,249,70.7
5_2420,여,37,560,1639,1408,738,403,978,950,835,831,970,980,409,423,570,413,385,141,24,234,66.9
5_2421,여,35,550,1556,1328,710,367,943,960,822,862,898,974,398,405,505,390,405,151,28,233,62.8
5_2422,여,35,570,1534,1295,694,357,853,891,753,740,904,895,360,360,522,357,395,143,24,215,52.1
5_2423,여,19,600,1767,1503,824,361,892,894,777,730,864,970,386,400,613,382,417,157,23,254,64.4
5_2424,여,19,580,1659,1424,763,390,917,928,796,750,898,998,402,394,572,372,405,144,21,236,66.7
5_2425,여,10,520,1295,1076,604,300,670,640,605,596,629,703,278,338,431,273,375,125,20,200,29.2
5_2426,여,31,570,1695,1464,803,384,950,981,840,784,950,1014,408,404,585,379,397,150,26,229,70.6
5_2427,여,29,550,1552,1319,685,393,870,847,749,687,762,863,352,404,514,344,383,144,22,222,49.1
5_2428,남,32,580,1763,1515,800,434,1040,949,875,798,828,992,454,459,603,435,400,159,21,266,80.1
5_2429,남,29,560,1692,1433,734,410,982,927,860,819,857,956,414,431,545,420,408,148,20,251,70.2
5_2430,남,34,570,1695,1449,779,420,1016,974,902,810,792,950,443,437,585,412,393,151,22,248,72
5_2431,남,47,580,1716,1460,723,422,920,888,853,849,832,929,421,405,560,451,420,157,19,253,66.6
5_2432,남,30,570,1735,1486,776,424,986,931,864,875,857,960,434,442,585,440,412,155,23,257,74.3
5_2433,남,45,580,1569,1335,695,423,1000,913,851,791,787,906,426,440,545,406,395,148,23,236,61.3
5_2434,여,37,560,1582,1335,693,366,900,909,760,735,820,968,379,361,525,363,388,152,21,239,58.5
5_2435,남,32,590,1633,1378,738,388,952,908,814,785,807,913,414,407,545,400,391,155,22,240,62.7
5_2436,남,30,600,1714,1447,742,460,1097,1070,996,995,1020,1043,481,468,573,431,412,166,24,252,92.6
5_2437,남,30,590,1728,1464,767,434,1014,986,889,864,888,992,433,465,572,420,421,148,24,239,76.4
5_2438,남,38,560,1640,1403,729,388,848,810,743,694,725,860,384,395,540,418,395,152,23,240,53
5_2439,남,37,580,1748,1493,768,426,1004,940,884,850,877,1005,453,438,595,430,382,166,25,247,80.7
5_2440,남,33,600,1672,1406,720,427,1006,962,911,775,784,938,419,437,534,443,409,151,22,250,68.8
5_2441,남,33,590,1693,1427,735,406,949,912,868,834,840,929,421,400,554,425,408,152,25,243,67.2
5_2442,남,41,560,1588,1369,683,417,986,921,878,861,874,933,426,419,527,417,374,157,23,221,64
5_2443,남,37,600,1731,1480,723,475,1067,1052,987,1054,1024,1055,463,478,589,457,408,161,22,260,91.1
5_2444,여,73,550,1565,1339,674,380,920,990,840,932,993,987,419,366,548,414,385,147,27,227,64.2
5_2445,여,29,540,1511,1272,652,357,807,803,686,650,736,872,338,362,484,352,395,141,19,217,44.1
5_2446,여,19,570,1605,1361,748,358,858,862,737,694,806,935,371,373,535,352,404,134,21,220,58.1
5_2447,여,19,580,1676,1418,747,362,860,844,743,725,827,948,379,403,570,404,393,149,22,243,58.5
5_2448,여,29,560,1610,1371,750,378,798,784,702,693,855,870,354,384,555,356,384,138,24,235,49.7
5_2449,남,51,590,1648,1394,702,413,933,903,850,801,835,920,398,396,535,412,388,159,23,224,61.6
5_2450,여,38,560,1617,1382,722,380,917,942,821,827,920,1001,368,400,550,418,373,149,20,243,63.4
5_2451,여,31,530,1520,1277,669,353,835,823,720,653,746,847,344,354,491,357,382,142,23,210,44.7
5_2452,여,29,560,1603,1366,719,360,895,923,774,750,830,904,375,376,521,385,375,138,22,224,56.8
5_2453,여,38,540,1583,1356,703,368,867,883,769,800,927,966,391,365,545,416,373,142,24,228,58.2
5_2454,여,35,570,1566,1314,668,336,814,780,710,613,686,853,338,347,491,370,395,154,24,223,45.5
5_2455,여,31,560,1585,1351,725,350,855,842,753,676,834,899,373,354,535,367,367,145,19,225,52.3
5_2456,여,19,560,1556,1316,699,364,839,860,723,713,870,927,377,387,514,347,383,147,19,229,53.6
5_2457,여,24,560,1539,1298,684,346,787,763,665,596,684,860,345,380,504,369,363,143,25,211,43.8
5_2458,여,29,590,1578,1331,715,372,798,774,695,637,710,872,339,375,522,360,402,139,25,230,48
5_2459,남,54,610,1593,1359,656,450,1015,983,911,960,899,988,444,422,537,411,400,157,24,237,75.2
5_2460,남,8,540,1394,1175,599,370,897,895,824,853,890,921,387,367,477,339,395,140,24,211,54
5_2461,남,47,600,1620,1372,715,418,998,951,903,845,855,910,419,422,532,407,387,155,25,234,66.4
5_2462,남,33,590,1660,1424,715,460,1058,1003,953,938,932,1008,468,441,565,430,402,161,26,239,80.6
5_2463,남,33,570,1639,1376,705,392,876,951,816,705,716,865,385,434,523,435,403,141,20,236,53.2
5_2464,남,30,610,1721,1478,777,413,1041,1023,950,897,910,987,439,433,583,434,422,156,26,254,78.1
5_2465,남,31,600,1744,1494,777,429,1025,988,942,791,816,986,435,476,587,450,408,164,20,260,73.9
5_2466,남,37,610,1725,1455,754,426,994,926,877,819,850,965,438,418,583,410,422,158,28,255,72.5
5_2467,남,34,590,1639,1398,728,411,993,953,910,896,903,1039,444,439,565,416,405,154,29,239,78.3
5_2468,남,41,580,1620,1381,714,416,953,908,834,792,804,912,416,433,543,402,387,154,24,231,61
5_2469,남,41,610,1721,1489,769,493,1190,1156,1069,1107,1116,1170,499,491,575,466,401,157,23,257,107.6
5_2470,남,32,570,1663,1419,750,398,909,889,836,773,771,858,363,423,593,430,390,145,24,249,54.4
5_2471,남,36,590,1751,1495,786,395,908,872,823,742,780,897,405,429,622,446,395,154,24,251,57.6
5_2472,남,49,580,1690,1441,728,404,973,926,874,843,855,961,421,418,562,450,416,157,22,237,69.7
5_2473,남,35,590,1779,1523,778,416,996,923,849,776,824,994,435,430,592,428,388,157,22,259,76.4
5_2474,여,33,540,1678,1428,803,353,769,757,692,622,779,861,320,403,591,372,370,141,22,237,47.4
5_2475,여,31,550,1556,1312,701,362,874,853,748,686,805,887,348,397,510,347,368,135,22,228,50.6
5_2476,여,19,560,1604,1361,739,364,772,760,670,645,773,894,343,371,520,349,387,137,23,223,50.2
5_2477,여,29,550,1527,1283,671,351,805,801,676,608,678,824,330,360,495,359,380,128,22,204,42.7
5_2478,여,36,570,1582,1349,680,387,929,930,840,804,899,958,391,384,522,415,390,146,24,228,63.5
5_2479,여,11,530,1358,1141,607,333,685,652,607,581,619,723,285,344,445,312,376,138,25,211,31.9
5_2480,남,22,580,1731,1469,773,412,1013,947,874,872,914,1018,438,445,567,441,406,153,22,254,77.6
5_2481,남,37,570,1701,1450,749,417,1068,986,915,880,878,998,461,444,608,456,304,154,27,240,76.4
5_2482,남,32,560,1746,1496,783,427,1002,948,869,834,856,1020,462,434,584,445,392,158,20,257,79.7
5_2483,남,21,560,1730,1475,787,418,1024,953,926,802,820,964,441,455,602,445,411,152,26,250,74.4
5_2484,남,26,590,1684,1443,747,398,904,859,802,768,716,939,413,412,577,412,400,145,23,243,63.5
5_2485,남,33,590,1737,1465,764,414,989,952,895,870,891,999,433,434,590,429,408,155,23,253,76
5_2486,남,34,570,1703,1455,760,418,918,884,830,797,814,929,407,430,572,432,396,154,25,241,64.5
5_2487,여,34,580,1519,1282,660,372,892,887,792,850,960,1033,392,404,510,396,385,151,28,227,65.6
5_2488,여,37,540,1602,1370,728,378,859,906,785,803,929,1069,367,383,550,400,363,143,23,232,64.5
5_2489,여,19,550,1668,1435,774,380,913,901,794,768,889,1002,395,420,568,390,380,147,19,231,66.2
5_2490,여,34,540,1564,1314,685,339,765,763,700,656,810,827,318,357,504,381,371,150,27,223,42.2
5_2491,여,30,570,1568,1329,685,357,903,884,787,767,935,955,394,395,520,385,387,146,26,218,57.9
5_2492,여,29,550,1583,1356,728,362,919,949,788,823,889,987,390,376,540,399,365,146,20,230,62.9
5_2493,여,34,560,1548,1311,685,356,857,852,755,705,804,974,346,370,504,362,380,157,24,225,54.3
5_2494,여,36,550,1573,1312,702,354,762,745,670,601,745,832,330,371,531,352,394,146,24,230,43.5
5_2495,여,36,540,1556,1324,715,343,815,778,692,614,787,878,342,369,495,364,376,142,24,229,46.5
5_2496,여,33,540,1558,1327,708,368,848,835,764,717,880,911,366,391,526,344,357,143,23,224,51.6
5_2497,여,29,560,1585,1338,718,352,827,810,710,673,791,925,347,376,531,369,386,149,23,232,52.1
5_2498,여,26,550,1622,1390,756,369,806,779,694,620,781,886,330,384,541,411,381,143,23,238,48.1
5_2499,여,32,550,1655,1425,727,377,950,936,808,796,930,1004,394,395,554,415,385,142,24,228,68.7
5_2500,남,34,580,1703,1453,774,402,948,917,868,828,867,926,420,422,585,423,380,158,27,249,66.2
5_2501,남,32,570,1703,1452,763,421,970,900,820,777,817,955,422,442,559,428,406,156,26,251,67.2
5_2502,남,33,570,1679,1445,769,442,1048,968,920,855,861,963,437,465,572,432,390,151,26,240,73.1
5_2503,남,18,600,1697,1445,753,419,1085,1028,927,955,964,1007,449,485,573,412,405,154,24,237,81.9
5_2504,남,32,590,1714,1466,736,447,1060,1037,988,943,946,1043,444,457,555,467,390,160,24,259,85.1
5_2505,남,10,560,1414,1196,648,358,742,698,672,701,732,770,312,364,475,304,397,146,25,220,40.4
5_2506,여,7,540,1202,985,546,281,587,558,523,521,545,604,248,316,390,272,365,128,23,188,21.8
5_2507,남,37,590,1712,1459,785,424,974,909,854,747,782,908,426,442,583,406,388,162,22,254,64.9
5_2508,남,31,570,1705,1437,766,383,867,812,754,693,707,850,378,429,565,410,383,140,19,249,53.4
5_2509,남,35,600,1721,1471,754,447,1098,1018,963,940,932,1034,457,463,570,447,400,164,28,260,87.9
5_2510,남,34,560,1668,1422,742,391,853,790,752,668,697,833,371,425,556,430,372,151,26,239,51
5_2511,남,19,580,1807,1539,846,388,884,836,776,681,756,902,415,410,618,410,400,160,23,262,63.4
5_2512,남,51,570,1609,1389,709,410,976,960,889,930,910,908,423,411,556,440,393,148,22,233,65.6
5_2513,남,32,590,1743,1482,776,450,1050,984,917,868,904,994,457,457,580,450,412,155,21,253,78.7
5_2514,여,32,570,1498,1259,653,354,834,792,727,662,784,840,347,390,493,353,384,141,23,215,43.7
5_2515,여,37,560,1594,1352,718,364,857,830,739,650,765,895,362,406,539,363,355,149,25,238,50.8
5_2516,여,35,570,1564,1334,683,422,1006,1021,897,906,999,1021,424,405,523,402,383,151,23,225,72.9
5_2517,여,35,560,1518,1293,679,354,889,859,744,709,853,856,360,374,518,348,368,143,26,220,48.1
5_2518,여,33,560,1487,1263,647,359,884,880,739,716,794,899,371,370,488,364,375,146,23,215,51.7
5_2519,남,58,570,1678,1419,727,405,931,909,852,709,727,864,406,371,550,441,392,151,26,243,55.1
5_2520,여,31,550,1534,1296,677,351,870,865,748,731,841,877,351,371,484,376,365,147,22,216,50.4
5_2521,여,36,560,1539,1305,677,358,903,858,749,735,841,899,371,380,510,383,390,145,23,223,54.1
5_2522,여,37,550,1543,1316,692,374,917,925,800,823,923,954,381,391,522,382,383,144,23,225,59.4
5_2523,여,38,550,1570,1335,695,376,917,893,800,775,876,938,390,373,525,385,376,140,22,226,56.6
5_2524,여,11,540,1458,1238,687,345,771,754,677,671,678,801,322,375,470,342,372,138,22,226,42.7
5_2525,여,19,560,1619,1378,784,357,844,837,710,680,830,896,341,363,560,350,377,145,22,234,51.1
5_2526,여,18,560,1574,1331,696,367,848,827,720,664,780,932,347,391,516,367,383,142,22,230,52.1
5_2527,여,23,580,1570,1346,712,350,835,822,715,692,842,960,367,371,523,373,378,144,23,225,53.8
5_2528,여,23,550,1583,1334,694,359,837,826,716,641,715,886,359,363,531,376,375,144,23,220,50
5_2529,여,33,520,1496,1260,667,337,799,772,695,678,798,838,350,350,486,367,356,136,23,213,42.4
5_2530,여,35,560,1562,1327,683,374,898,894,787,709,897,963,410,458,533,378,387,146,22,223,57.6
5_2531,남,44,600,1689,1446,723,455,1043,998,941,907,926,1006,486,446,558,446,396,160,28,249,81.6
5_2532,남,39,570,1696,1449,718,432,1088,1032,951,892,894,1007,407,455,559,442,381,150,21,264,78.4
5_2533,남,57,590,1635,1389,707,451,1063,1044,1000,1028,1033,1032,455,414,560,410,393,154,21,253,82.1
5_2534,남,57,560,1662,1415,704,415,953,909,861,852,884,936,425,434,540,448,385,158,26,245,66.7
5_2535,남,18,590,1722,1474,740,441,1087,1055,986,1032,1060,1113,454,485,595,450,402,158,27,246,97.6
5_2536,남,54,590,1621,1385,695,456,1080,1030,977,1003,1012,1031,470,420,572,431,407,164,25,252,84.1
5_2537,남,31,590,1680,1435,724,464,1086,1037,975,960,991,1089,483,472,577,443,404,161,23,240,91.1
5_2538,남,37,590,1776,1519,786,437,1040,967,909,852,851,1001,445,503,584,451,392,154,29,265,79
5_2539,남,42,560,1659,1406,725,424,981,947,930,866,857,948,425,427,532,423,382,145,24,249,70.8
5_2540,남,34,570,1623,1392,717,402,904,857,820,749,787,892,395,424,535,409,371,140,26,231,56.9
5_2541,남,29,560,1705,1443,746,400,942,898,846,753,799,914,415,390,576,422,390,150,25,247,63.9
5_2542,남,30,580,1614,1384,702,413,953,885,819,804,847,949,428,425,535,418,381,154,24,232,65.2
5_2543,남,40,580,1670,1416,722,387,883,851,792,755,813,950,390,406,565,443,395,156,25,244,62.9
5_2544,남,22,560,1763,1510,801,423,939,868,818,748,782,961,426,455,592,426,375,152,24,263,70.3
5_2545,남,32,550,1633,1400,722,400,855,822,797,727,739,844,383,419,556,441,372,145,21,231,52
5_2546,여,32,560,1567,1321,708,348,849,804,715,606,787,899,340,369,545,356,375,142,19,224,48
5_2547,여,26,550,1496,1283,670,368,960,981,876,863,991,1050,395,395,513,378,356,142,21,218,70.1
5_2548,여,34,560,1690,1421,756,379,828,808,726,663,809,904,344,383,558,365,387,149,19,243,53.3
5_2549,여,19,550,1667,1424,746,372,911,911,776,777,885,1019,389,384,574,389,360,144,25,243,65.8
5_2550,남,11,550,1482,1248,683,346,772,752,727,719,742,820,329,339,505,329,372,145,25,235,43
5_2551,여,35,540,1575,1330,708,343,826,797,703,668,782,925,360,344,538,343,359,132,21,220,51.3
5_2552,여,38,530,1575,1332,719,346,825,805,701,657,754,871,354,356,538,350,364,141,22,223,46.7
5_2553,남,8,540,1312,1090,581,322,688,644,635,613,629,690,294,316,432,294,371,135,25,208,30.4
5_2554,여,7,510,1248,1032,567,293,605,578,542,527,565,668,269,303,410,253,332,129,23,194,23.9
5_2555,여,32,570,1581,1327,679,360,825,821,742,661,787,918,344,383,511,360,383,141,21,215,52.4
5_2556,여,37,560,1566,1329,699,370,848,818,716,706,850,902,346,385,515,363,382,141,23,224,52.6
5_2557,남,8,530,1224,1000,540,301,597,567,543,519,563,599,262,292,408,270,376,129,24,184,22.7
5_2558,여,10,550,1444,1213,673,326,719,703,642,637,685,770,301,335,495,305,375,138,23,211,37.2
5_2559,남,40,550,1695,1455,761,397,920,887,840,739,861,892,400,425,574,427,393,154,24,243,60.2
5_2560,남,34,560,1752,1500,775,402,1020,970,901,904,925,980,453,418,608,450,353,149,27,250,76.9
